channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,1.43489311752558,0.631561598881361,1.03563646330952,1.74983026380333,0.260357294960723
2,3.39349916842422,1.78513433715735,2.20822173687841,0.949321214456257,0.083859088116389
3,0.699460860486719,0.480665645421391,0.483659797204959,1.02186914066901,0.148052978333269
4,0.119548083842289,0.0743962033342565,0.0611693382162245,0.0566667642120236,0.00555809396898246
5,0.452859065068344,0.232234743181937,0.234870316922851,0.26658816490674,0.0260545096770794
6,2.52406384631266,0.994649787764935,1.2469233182744,0.807031231614916,0.106686838208163
7,1.94242547174654,1.0894413016053,1.3228257176115,0.679798384008601,0.062078007351166
8,0.130180442180024,0.0822177014719386,0.0925342864213691,0.0954760593248225,0.00663552007155957
9,0.106238089336493,0.0576601644219473,0.058287217775356,0.0770103833470719,0.00494267801143762
10,1.32516718250927,0.700291688395949,0.705479939946815,0.641031705120021,0.0632364668769287
11,4.2169897578038,2.51378542058143,3.56748468273686,1.36454260838773,0.0700938651829243
12,1.07611792996712,0.783397784970379,0.941282224619397,0.847629352317337,0.0325538442940714
13,0.269046820679402,0.16610787977417,0.14594160130106,0.122596745804675,0.00772970476435878
14,1.00670224618089,0.708439941842881,0.674140249792613,0.95242756395295,0.0330702929786249
15,1.99227377355531,1.07668773689239,1.543270573702,0.943899766416027,0.0541374306143914
16,2.34337397005554,1.57768766998576,2.70735239004778,1.48599220017083,0.0566825645817101
17,1.14940850867536,0.833034545937677,1.1793220963905,0.994364738404447,0.0332111759901026
18,0.962720063041028,0.647674877510617,0.628259930305728,0.644200089634462,0.0247780301747013
19,1.96851993645252,1.36759993903427,1.68747821562628,1.9228018117671,0.0629576099650342
20,0.418701209211586,0.222844400308084,0.245601234034948,0.147710375405043,0.0144805786731256
21,3.4801594809598,2.33843944042821,6.13167831020768,1.65076538605185,0.0720439920493173
22,2.19643453152603,1.54155787558344,3.57112140598396,2.10266765147388,0.064740508782763
23,1.66551286120716,1.10696923326038,1.59873901601055,1.08039909272496,0.0418964248405353
24,1.76161039858133,1.20189613861747,1.51157314607082,1.28125759898609,0.0466923566122977
25,2.98529862242284,1.82043241401664,3.973929985288,1.7612469335766,0.0832890545639137
26,3.95355723981792,2.67502879254871,9.46791961744424,1.60869234071113,0.0977249836957548
27,3.34407773713501,2.27716744085503,9.90217310411597,1.74417054474907,0.0745665407691606
28,3.17535737952737,2.11090987350404,7.22467305099578,1.78426104466337,0.0761048334458435
29,3.5543426539809,2.2999192178246,7.64040217238656,1.623634718243,0.114935465515089
30,2.36381270589209,1.18749090163907,1.97295266761373,2.20475397192283,0.271394043723445
31,0.74834900940335,0.401152480575099,0.434867648729325,0.97722234949753,0.141182013106259
32,0.612945082159893,0.304949613121855,0.296645533314394,0.341843211582559,0.0412614961827357
33,1.6120363132649,0.797421775265608,1.20528662775528,1.66226456117853,0.193292071536428
34,1.89826893728623,0.984262152095477,1.14169859708054,2.29186064161487,0.390009391868526
35,0.200662944853446,0.129000885723274,0.113837426982191,0.139924100686997,0.015139026783682
36,0.217178550726592,0.112991973746483,0.106720157540114,0.111387112436063,0.0111426677277392
37,1.1313571484681,0.488419590751919,0.547881112193476,0.775197197324606,0.0952015743181075
38,4.514234282482,2.34818948258036,3.05371944983873,1.29731767450635,0.111034867795686
39,0.636314511884062,0.412878443576944,0.427199771416802,0.394735178456124,0.0346265610299266
40,0.506611529412062,0.288603935966921,0.266554940271465,0.326549082645442,0.0242621601302903
41,2.34130409040412,1.11499283121886,1.40507977108534,0.83693318721495,0.0720346246386664
42,2.30879398528036,1.45292968497551,1.88096393201214,0.915339471209639,0.0465584397270499
43,0.495067526927969,0.35257217909637,0.414428105971503,0.36117446842052,0.0144071207471261
44,0.441343358417047,0.284367216602582,0.243267786710176,0.283660965309988,0.0126362511533803
45,1.54544513363994,0.962326697126454,1.03855861325211,1.02270271055209,0.0478524247280316
46,3.75353236785965,2.36958835534044,4.28398420442694,1.51711116691956,0.0694830772344537
47,1.69487695986656,1.25310170518099,2.07419132069811,1.82500607264717,0.0546979064426417
48,1.01172534905972,0.661902842716169,0.744387675425493,0.585345904290968,0.0251293525597573
49,1.48769126757631,1.08669577424012,1.15135969601532,1.51899959506551,0.0455646879782675
50,2.53060404830161,1.48570752835991,2.45940699683444,1.47934183920428,0.0699036077973683
51,2.65226403455238,1.82528469341703,5.01647580697263,2.02002610734997,0.0686373252385457
52,1.87319137223147,1.3010375401094,2.41220732940526,1.56433437153471,0.0520205763516562
53,1.76270976918418,1.20191734694123,1.51388692308776,1.27731387910182,0.0466532642429658
54,2.44335302915401,1.56771736229293,2.48973243647202,1.94928410110288,0.0705273011712866
55,3.69364627382143,2.62142228763513,11.048296977135,2.04117541829051,0.0837635025243235
56,2.70402386871634,1.8495249610475,5.83925651695631,1.90608508431219,0.0683644196890952
57,2.51461961189103,1.69310782304167,4.60092234741051,1.49136464536172,0.0598180224013895
58,2.48037409806209,1.64291043435448,3.41726301077034,1.59409717913102,0.0626571097720395
59,3.11795427467054,2.00628661179834,5.56899325718647,1.87292405983231,0.0835213162894937
