channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,2.30151749376768,2.24358136271874,2.83871816697357,0.663844092850116,0.0178823551005814
2,2.24691611976506,2.24864625535323,2.76688848960219,0.738909944040847,0.0338302446828731
3,3.5519980750889,3.25659146048024,3.79671268683382,0.964224580100738,0.0250238519431096
4,1.47196376868903,1.36489972993175,1.29350074265669,0.515916564011133,0.00925208036845427
5,0.494884614721305,0.478768966925321,0.632302381603048,0.127371230794263,0.00311289029868819
6,1.48553657517903,1.65760245007992,1.3975360423329,0.653903780209122,0.015441366897801
7,2.97559538840075,2.89525923912505,3.3380935728866,1.0049041153822,0.0283358616776458
8,2.89543147044116,2.74274614414777,3.10411333969549,0.89876439082852,0.0168097933743913
9,0.31977522516789,0.377893550905239,0.437494644798207,0.203713573791052,0.00286671987456101
10,0.387953738126329,0.503341721457259,0.88495724203736,0.236076237509815,0.00386172480359375
11,2.36745799934465,2.45752447143365,4.10406691993525,0.972465460413633,0.0231528429379216
12,4.45053835528546,4.07823023905966,5.68776814366074,1.18028768721121,0.0216522784807599
13,2.24494804363844,2.39829178430451,10.1527510717605,0.922877128006703,0.0148046288646535
14,0.75733450096246,0.646659382916663,2.8016184789866,0.224147102221325,0.00526043500525493
15,2.34289983429904,2.51272560031917,17.5451086331784,1.04957134382116,0.019476004183196
16,4.93082026019581,4.44585702121525,10.1145595830782,1.59437838405707,0.0367683290597534
17,5.06242825828113,4.92297517579257,18.3964734120259,1.63706391543419,0.0256993296732971
18,2.73839241397407,2.50723719322877,24.7246415282931,0.964978452375085,0.0180312493098609
19,2.57287748117297,2.28381229021158,24.4350813660749,0.898318102174748,0.0172779028966737
20,4.8502561565511,4.23087283885381,39.7960816649433,1.82756776794409,0.0316529039678325
21,1.36289198556073,1.39887330680507,1.77134342998686,0.397850775647428,0.010851092201223
22,7.4239119492354,6.64532953903864,24.7767240317504,2.02042998278579,0.0325402688340013
23,5.38726619839631,5.03654757490584,49.8412128959499,1.96584430561265,0.0297580730090662
24,4.93811934574315,3.8513018048149,44.6997254209508,1.50314222280086,0.0264888777581933
25,6.22925722826607,4.57080989630763,64.6733187751014,1.98698611244987,0.0331094881879309
26,8.79870107583475,6.59031355123382,49.2313446251059,2.32778639750771,0.039303365696512
27,9.92928493965414,8.33091509939843,24.9397171017397,2.23134981237929,0.0463365552039194
28,11.9122371090481,8.83819347238709,85.6717584275898,2.88552725567152,0.047691738514851
29,15.2254317686119,9.25873766586298,94.1810879083919,3.12521979458328,0.0476622455883459
30,16.4790827673311,9.66156023088629,92.1382790815083,3.16343865909529,0.0480689687748236
31,10.5925639321879,8.34015043922916,31.8311144038385,2.40912356117378,0.0515060866368719
32,2.82719561563596,2.66239258429795,3.28157188672164,0.800766664190145,0.0203928729273789
33,1.54280009157506,1.48118670631137,1.78838708501653,0.44546599186971,0.0107824830598366
34,1.70080788559814,1.74893580700776,1.83524125430299,0.641892557221447,0.0392867276613418
35,2.47877186177733,2.49075986382458,3.0008752642817,0.846983827723813,0.0305561661652469
36,2.54347781227483,2.32908521928096,2.42889398455536,0.76882854695402,0.0168800743387971
37,0.660816128106624,0.630718329515832,0.670813434424665,0.211586007738784,0.00407942531720741
38,0.74320084618374,0.806427299377749,0.732754280680278,0.302636234320445,0.00701216443078415
39,2.33059718504175,2.26938081731921,2.30970111042337,0.930637088208715,0.0243352463159001
40,3.9210641028933,3.63081104719395,4.36128271748671,1.04183570653997,0.0219954584769641
41,1.50538468206679,1.52380961607592,1.72713602549435,0.649762697617588,0.00948211935603431
42,1.25041657968846,1.50584365566913,2.88488243990831,0.627502069725889,0.0120943078275801
43,3.8236846505634,3.52501932850876,4.99195888301403,1.24077294175506,0.0327455503158927
44,3.7159854691338,3.62398226588702,7.49346188525842,1.15761731395273,0.0192209936741967
45,1.04369565321707,1.0256504857458,5.63460663732389,0.42104638483254,0.00790365172528171
46,1.02512066283793,1.04150866636036,7.25235894465,0.38465686719511,0.00740695412981162
47,3.41076244662837,3.39299939132356,15.1241223719764,1.39668664755608,0.0282174747248151
48,6.94777184053079,6.08640675037908,12.5379845241664,1.73601553944913,0.0292131962816078
49,3.77679035343025,3.84768771132538,31.3560495347052,1.51034296011266,0.0243660527444965
50,2.38266456149688,2.01664741515433,17.02608589902,0.71590118138116,0.014757124261278
51,3.98151064861713,3.54667204415262,42.67270967443,1.55176683521755,0.0276490923084889
52,6.03076137451773,5.23196396648125,22.3798298463714,1.89418584984093,0.0350166373567397
53,6.21932417085635,5.79297787938953,38.512823754643,2.03822325788066,0.0303455697543726
54,5.00958456515829,4.29289159529994,51.057579048606,1.69104483193555,0.0278985548818249
55,4.96284750450623,3.76859960767017,49.3682601658625,1.57040337572044,0.0277020133407206
56,7.72647475819063,5.53088211877316,64.8700835682588,2.25513280088716,0.035973784629878
57,8.86981066089275,7.46453211419999,53.770284776889,2.42353513814253,0.0397764713930472
58,7.60778434907815,6.09217019072507,73.1353348014773,2.37193047595691,0.0355694124793337
59,9.87610228058502,6.59385148230645,81.9551289999108,2.54979392320171,0.0404008858132018
60,11.7577211444816,7.18583872825955,95.7350144676221,2.82360808248685,0.0428854938618328
61,14.6980082940735,8.91516157648271,90.6671084462592,2.97743967454745,0.0460356576357323
