FromID,ToID,Weight
10046,10,1.37750344535745
10046,20,0.297508921635036
10046,30,5.73494222888449
10046,40,2.56679957513383
10046,50,0.0955282110300492
10047,10,0.775893599866494
10047,20,0.140757286882383
10047,30,3.59995166001803
10047,40,1.538950033646
10047,50,0.0398111945414759
10048,10,1.06471394045056
10048,20,0.13562018893479
10048,30,3.52202746569608
10048,40,1.75679537454722
10048,50,0.0301959243053695
10049,10,0.727633039418059
10049,20,0.112473118286441
10049,30,3.03708063244969
10049,40,1.4131663451908
10049,50,0.0367659547685155
10050,10,1.57587988618548
10050,20,0.395554241088607
10050,30,7.71018340972221
10050,40,3.06902897879976
10050,50,0.144571825026274
10051,10,1.52189630812243
10051,20,0.287982765169718
10051,30,7.84107152777743
10051,40,2.83260463880215
10051,50,0.069359728200373
10052,10,1.38576197661638
10052,20,0.250117879706164
10052,30,4.91026123816641
10052,40,2.21190442201154
10052,50,0.058791991046186
10053,10,1.71570989617851
10053,20,0.230343715251299
10053,30,5.61418837786315
10053,40,2.64805787619309
10053,50,0.0822757354955585
10054,10,0.846371506196297
10054,20,0.136683453385268
10054,30,3.63690881649196
10054,40,1.67583727600668
10054,50,0.0505580739573639
10055,10,1.10862998844018
10055,20,0.147732207914466
10055,30,3.70351467719146
10055,40,1.82985154130803
10055,50,0.0472976000256214
10056,10,0.98712041763581
10056,20,0.168181749622472
10056,30,4.82964646650861
10056,40,1.95870923792762
10056,50,0.0688454426928178
10057,10,1.69640987123102
10057,20,0.306398154023569
10057,30,9.63496694480118
10057,40,3.39628722731236
10057,50,0.121632257792721
10058,10,1.08396311463054
10058,20,0.165215518089054
10058,30,4.77218228126896
10058,40,2.00428886585616
10058,50,0.0587545648863571
10059,10,0.106693614380564
10059,20,0.0481931715612148
10059,30,0.938605309167322
10059,40,0.163324895181425
10059,50,0.0247557892691492
10060,10,0.175648215172429
10060,20,0.101864733485053
10060,30,1.47567439677859
10060,40,0.431743004133133
10060,50,0.0629314376438922
10061,10,0.316796079663418
10061,20,0.184603890637371
10061,30,2.62134302316842
10061,40,0.867305963968168
10061,50,0.0980358765049231
10062,10,0.195555357764756
10062,20,0.0860300301801829
10062,30,1.27938001591577
10062,40,0.287529455905356
10062,50,0.0567739368966846
10063,10,0.359412889347395
10063,20,0.254267687017503
10063,30,2.61117284663169
10063,40,0.817773473981434
10063,50,0.169122746594568
10064,10,0.355989551868406
10064,20,0.116114245370666
10064,30,1.56635079300956
10064,40,0.471062529177661
10064,50,0.0415484480228845
10065,10,0.451436912322705
10065,20,0.212504366413796
10065,30,5.45026197998192
10065,40,0.976052946916481
10065,50,0.0686261876664458
10066,10,0.419234852404404
10066,20,0.152478462618988
10066,30,15.52817672049
10066,40,1.03604325026884
10066,50,0.0412210545561507
10067,10,0.326231401446696
10067,20,0.17221358153879
10067,30,1.86382314961316
10067,40,0.592440857626116
10067,50,0.0605153619119714
10068,10,0.682826814057327
10068,20,0.220422876907848
10068,30,9.63291319095862
10068,40,1.76865916061122
10068,50,0.0494683482779828
10069,10,0.489962183371438
10069,20,0.172833892768907
10069,30,3.98748543229403
10069,40,0.975781116042962
10069,50,0.0516282257809865
10070,10,0.381179307939947
10070,20,0.193614363343689
10070,30,2.57431314801744
10070,40,0.671733884634736
10070,50,0.0888093535163492
10071,10,0.639414369127236
10071,20,0.229787355268297
10071,30,3.47035324856843
10071,40,0.78998005176973
10071,50,0.0970723388422498
10072,10,0.69011869631369
10072,20,0.301255082848143
10072,30,9.06025555580163
10072,40,1.20242168264561
10072,50,0.0891261890335477
10073,10,0.441433203098181
10073,20,0.178013066777414
10073,30,2.76451409970194
10073,40,0.792250545895108
10073,50,0.0475003586140683
10074,10,0.546199965339419
10074,20,0.225376560228278
10074,30,4.97278728263485
10074,40,0.995069666531574
10074,50,0.0415702635177609
10075,10,0.54431593249915
10075,20,0.214000040768704
10075,30,3.1523466590361
10075,40,0.874910142205384
10075,50,0.0791167860582078
10076,10,0.294073915714242
10076,20,0.111046417700646
10076,30,2.18968734341713
10076,40,0.467129423695592
10076,50,0.0347327532907935
10077,10,0.524750145955189
10077,20,0.216654303425149
10077,30,2.52652481511174
10077,40,0.719056553407485
10077,50,0.0678242394852693
10078,10,0.589000463172267
10078,20,0.219548552469352
10078,30,17.9145974861485
10078,40,1.67651364101146
10078,50,0.0836345105998953
10079,10,0.342579144491322
10079,20,0.145462592924638
10079,30,2.25456965786416
10079,40,0.595094284040302
10079,50,0.0567865442838897
10080,10,0.590703004279756
10080,20,0.20709243770803
10080,30,4.73229289404575
10080,40,0.904687837124788
10080,50,0.059321403554246
10081,10,0.507265681433044
10081,20,0.176840628585498
10081,30,1.82693149262419
10081,40,0.591419447294618
10081,50,0.0504324490052451
10082,10,0.564985517207828
10082,20,0.211577603884517
10082,30,1.87240051721545
10082,40,0.626056577263739
10082,50,0.0969594899058686
10083,10,1.30062680062725
10083,20,0.512712165561515
10083,30,45.9580367348579
10083,40,4.31754848698538
10083,50,0.206325055022529
10084,10,0.387118143263686
10084,20,0.140927558355492
10084,30,1.69580598491815
10084,40,0.492478800746472
10084,50,0.0616534014775346
10085,10,1.04828088361553
10085,20,0.571424027720285
10085,30,10.943118539102
10085,40,1.75967292970088
10085,50,0.266621648675325
10086,10,0.698278737435782
10086,20,0.323046116430709
10086,30,4.84978780490265
10086,40,1.20790897092521
10086,50,0.164443595126899
10087,10,0.424878840677094
10087,20,0.177956186032615
10087,30,2.52801271902967
10087,40,0.672642000439539
10087,50,0.0850990080041057
10088,10,0.603198614240207
10088,20,0.209762752084134
10088,30,1.18360753685746
10088,40,0.309292103071368
10088,50,0.0441655530391653
10089,10,0.795381001868849
10089,20,0.322052649154691
10089,30,3.8177719257171
10089,40,0.709036932397383
10089,50,0.0924587615377293
10090,10,0.639348179845561
10090,20,0.275937944043428
10090,30,1.37535733531357
10090,40,0.308397424099272
10090,50,0.0892086166844471
10091,10,0.836337243678543
10091,20,0.322830239694255
10091,30,5.59016150880891
10091,40,0.958869818144078
10091,50,0.142529186943264
10092,10,0.919737239951701
10092,20,0.418304436088173
10092,30,3.63106277023552
10092,40,0.678727527171977
10092,50,0.153432422437682
10093,10,1.17022649825393
10093,20,0.456794111448699
10093,30,4.20322987910651
10093,40,0.964806665699977
10093,50,0.273259229417607
10094,10,1.55393109718543
10094,20,0.822193779985247
10094,30,4.72154463556799
10094,40,1.2452897747056
10094,50,0.202010416208876
10095,10,1.39488577051942
10095,20,0.556619194333557
10095,30,3.14450913946455
10095,40,1.0321039643383
10095,50,0.0795170607627738
10096,10,1.47508466426084
10096,20,1.07243959566671
10096,30,5.90792891538223
10096,40,1.38829193995196
10096,50,0.745503715318504
10097,10,1.16413688912764
10097,20,0.726426692449214
10097,30,4.53555655757803
10097,40,1.04235678814515
10097,50,0.681094859897292
10098,10,0.909965821648664
10098,20,0.425437615883147
10098,30,2.07746087170201
10098,40,0.403099440944155
10098,50,0.081323168307611
10099,10,1.62665919708929
10099,20,0.758984724386803
10099,30,8.21519897074394
10099,40,2.17582803499189
10099,50,0.27850159125289
10100,10,1.90554260636888
10100,20,1.03144231391033
10100,30,2.96680054687809
10100,40,1.04228602541248
10100,50,0.414941046836818
10101,10,2.10326757644044
10101,20,1.66727299186665
10101,30,4.14845660726859
10101,40,0.837319228796724
10101,50,0.0820684660934569
10102,10,1.26817687683505
10102,20,0.412800462125476
10102,30,2.6851113119835
10102,40,0.616675932489439
10102,50,0.0512968724455299
10103,10,2.9144043628346
10103,20,1.69930787721084
10103,30,4.54849337544855
10103,40,1.33289018450787
10103,50,0.117132107621382
10104,10,1.3468699695064
10104,20,0.870117778459969
10104,30,6.12650982680177
10104,40,1.31611181858375
10104,50,0.528593373184537
10105,10,1.67720101518619
10105,20,1.08584064369888
10105,30,4.85100303693391
10105,40,0.772900051839232
10105,50,0.0846029203969803
10106,10,1.70134269856543
10106,20,0.817478335844987
10106,30,3.76173831680285
10106,40,0.623373127974665
10106,50,0.0602593082354105
10107,10,2.06356397910131
10107,20,0.752512695304713
10107,30,2.73965381157475
10107,40,0.90576991012661
10107,50,0.0861705277427049
10108,10,1.88259608811211
10108,20,0.827000946159156
10108,30,2.17970787498674
10108,40,0.690329080773175
10108,50,0.0777262415119065
10109,10,2.45394504940549
10109,20,0.486146633189477
10109,30,2.68012306655407
10109,40,0.839303564656808
10109,50,0.0599561197304521
10110,10,2.68487670689707
10110,20,0.882733863540083
10110,30,4.61214256309143
10110,40,0.928180048073496
10110,50,0.0739308936444488
10111,10,2.68803473535759
10111,20,0.766450070059646
10111,30,3.61558710152603
10111,40,1.29159698751409
10111,50,0.191958630241762
10112,10,3.43472758558285
10112,20,0.62206674418406
10112,30,2.71081839542871
10112,40,0.967355013813794
10112,50,0.123317318855007
10113,10,6.30711999276508
10113,20,1.00693536387197
10113,30,7.54729393061983
10113,40,2.30446949728639
10113,50,0.587778324534879
10114,10,3.26076724331696
10114,20,0.463620935113114
10114,30,3.82192655173328
10114,40,0.84521972798595
10114,50,0.0807953509326778
10115,10,2.85521660293155
10115,20,0.40242349878155
10115,30,2.93123792482005
10115,40,0.77252604032325
10115,50,0.0959517933818964
10116,10,3.89626893312692
10116,20,0.59052418355294
10116,30,2.70274460399704
10116,40,0.646305428248091
10116,50,0.437458458225165
10117,10,3.55718573614179
10117,20,1.55785928342801
10117,30,11.1616910563094
10117,40,3.03824778472739
10117,50,0.238851375243388
10118,10,3.66613104856604
10118,20,1.88467318972582
10118,30,17.9204944449339
10118,40,3.70115396462256
10118,50,0.539468384052623
10119,10,4.31594042370768
10119,20,1.93735218551088
10119,30,16.9355691987768
10119,40,4.36703569045878
10119,50,0.30045149640424
10120,10,1.44280458984989
10120,20,0.847195319104859
10120,30,7.49770370747796
10120,40,1.69924251720348
10120,50,0.347239785071192
10121,10,0.669177401461777
10121,20,0.418329853021659
10121,30,2.15788082279228
10121,40,0.67886050062376
10121,50,0.0746685146250474
10122,10,1.23888370813595
10122,20,0.688487385740473
10122,30,7.00054509255482
10122,40,1.42511192629814
10122,50,0.344109224870324
10123,10,1.46823125423626
10123,20,1.06327991275853
10123,30,4.88583565792345
10123,40,1.13091647510816
10123,50,0.299303372241123
10124,10,1.32985007751514
10124,20,0.799069049221193
10124,30,4.90230446491237
10124,40,1.32313079536569
10124,50,0.117344598331267
10125,10,1.40481096737458
10125,20,1.19163169486358
10125,30,5.33019553905074
10125,40,1.28654770817321
10125,50,0.666477083047985
10126,10,0.624257605399071
10126,20,0.489915393983918
10126,30,3.20258924254856
10126,40,0.825176976005777
10126,50,0.330166287145647
10127,10,1.73546033832266
10127,20,1.01458288869713
10127,30,8.65295582997451
10127,40,2.65625648572059
10127,50,0.254114819611184
10128,10,1.37761500550657
10128,20,0.785529811382408
10128,30,7.216673770391
10128,40,2.19179510427493
10128,50,0.24577963055852
10129,10,0.637993925064842
10129,20,0.448205109825581
10129,30,1.86333884437536
10129,40,0.697027582120354
10129,50,0.0676922586985315
10130,10,1.46643296975277
10130,20,1.49956725263195
10130,30,5.07938546352928
10130,40,0.820179085832312
10130,50,0.0770638279794968
10131,10,0.607243177379346
10131,20,0.369900731339399
10131,30,2.41251143509419
10131,40,0.518454026737378
10131,50,0.0390968746781866
10132,10,2.10764553482065
10132,20,1.98499657646629
10132,30,4.51860704787093
10132,40,1.4359042543773
10132,50,0.132712862889053
10133,10,0.821561358803922
10133,20,0.518602557210507
10133,30,2.11031874094357
10133,40,0.670055270790679
10133,50,0.0658691179381462
10134,10,0.909130608104104
10134,20,1.00123208760638
10134,30,3.5079888264549
10134,40,0.90184157536503
10134,50,0.134620860866217
10135,10,1.41138963431924
10135,20,1.17519496645508
10135,30,4.85791362496075
10135,40,1.06137044728629
10135,50,0.101564076010331
10136,10,2.06245004601131
10136,20,1.20382146999837
10136,30,4.58310652309322
10136,40,1.56105642292868
10136,50,0.125202139317651
10137,10,1.18525278898321
10137,20,0.836507168373655
10137,30,2.3657851718797
10137,40,0.845574707580297
10137,50,0.0817846692458972
10138,10,2.40541240594602
10138,20,0.843034295053557
10138,30,5.73710137248904
10138,40,1.40523271875276
10138,50,0.0786748937344408
10139,10,1.69159173468081
10139,20,1.17610179875028
10139,30,5.0489954699332
10139,40,1.20183606452164
10139,50,0.114298259691548
10140,10,2.70163021754305
10140,20,1.38653628770362
10140,30,6.09983406000516
10140,40,1.62221777345661
10140,50,0.145048915254651
10141,10,3.60332010581994
10141,20,1.48848113344114
10141,30,7.7504739348761
10141,40,2.59136945121902
10141,50,0.241881521293141
10142,10,4.0789996999617
10142,20,1.63819990676075
10142,30,12.849158253238
10142,40,3.12601555248039
10142,50,0.177530778323686
10143,10,3.13006802340815
10143,20,1.15992515400589
10143,30,8.51707206323366
10143,40,2.73875713631647
10143,50,0.112741875152378
10144,10,2.74826142188584
10144,20,1.00495133239191
10144,30,9.65879063875515
10144,40,2.48688591536702
10144,50,0.103474581615237
10145,10,2.75286743198551
10145,20,1.11509955586639
10145,30,8.47425298599525
10145,40,2.02747259978419
10145,50,0.215108053620325
10146,10,1.74708242226318
10146,20,0.194002768690486
10146,30,2.8529598413064
10146,40,2.00422185918562
10146,50,0.0325131798364352
10147,10,1.65830390330094
10147,20,0.178347059568893
10147,30,3.4390359783761
10147,40,1.96410974476553
10147,50,0.0293940790110344
10148,10,1.49640977004496
10148,20,0.185965460814993
10148,30,2.7429336317228
10148,40,1.84157181346629
10148,50,0.0340610878933797
10149,10,1.73644125413918
10149,20,0.205046572806209
10149,30,2.44696664371655
10149,40,2.07063218869523
10149,50,0.0522428303515467
10150,10,1.26620737011523
10150,20,0.184797656470152
10150,30,1.94322354919477
10150,40,1.62893692210123
10150,50,0.044449732640687
10151,10,1.68198763321303
10151,20,0.28295750113823
10151,30,2.66518750105698
10151,40,2.38955257998235
10151,50,0.163150599149968
10152,10,2.29725276069384
10152,20,0.275241333243083
10152,30,3.09163969647684
10152,40,2.692242473198
10152,50,0.0425586762859667
10153,10,2.2486930104796
10153,20,0.271989397006452
10153,30,4.77151582296812
10153,40,3.01806849544684
10153,50,0.034193673619509
10154,10,1.81415996364416
10154,20,0.270506997264716
10154,30,7.6326646388377
10154,40,2.67671532317337
10154,50,0.040918459953915
10155,10,1.11001428348106
10155,20,0.221621521542856
10155,30,1.88362239901273
10155,40,1.99781294875724
10155,50,0.11535714799531
10156,10,1.49949225275012
10156,20,0.29753265016906
10156,30,3.93325702070829
10156,40,2.14175277054903
10156,50,0.183036546936574
10157,10,1.6650006125701
10157,20,0.415748581633112
10157,30,9.47143466510119
10157,40,3.06871814381416
10157,50,0.230573174980168
10158,10,1.65976305686578
10158,20,0.303582139433397
10158,30,2.32431157452273
10158,40,2.34344050683793
10158,50,0.140904680590191
10159,10,1.94219590650018
10159,20,0.347494175600413
10159,30,1.74862480881734
10159,40,1.4834668653391
10159,50,0.0782027125103623
10160,10,1.24885982995077
10160,20,0.322856904608462
10160,30,2.66153335163007
10160,40,2.1795837128715
10160,50,0.0268202277051916
10161,10,2.00989258750114
10161,20,0.314687132102444
10161,30,1.28042519834711
10161,40,1.26786207251959
10161,50,0.0795854696200883
10162,10,1.72152277777212
10162,20,0.277731009694321
10162,30,3.32349225016812
10162,40,3.90218120691181
10162,50,0.0949092586319863
10163,10,1.94589879234078
10163,20,0.318049699653856
10163,30,3.16072742796846
10163,40,2.20128693229383
10163,50,0.0609501248048736
10164,10,2.17249617807115
10164,20,0.276822585166936
10164,30,2.17760975031321
10164,40,3.59623897371995
10164,50,0.060530161125275
10165,10,1.86464654633812
10165,20,0.219382974211227
10165,30,1.88389610773512
10165,40,3.16691095439024
10165,50,0.0389821770435785
10166,10,4.81126855580624
10166,20,0.408987732618937
10166,30,3.83703973601924
10166,40,4.06256281176458
10166,50,0.0715667831539921
10167,10,7.18693810274296
10167,20,0.466142089967248
10167,30,3.37817457101842
10167,40,4.16734351609533
10167,50,0.1053267422859
10168,10,4.35969113020144
10168,20,0.412644545169374
10168,30,8.79181035980965
10168,40,3.5467863599583
10168,50,0.0924402943894284
10169,10,2.54800253313506
10169,20,0.346103643463377
10169,30,3.00666943180307
10169,40,10.4193976859072
10169,50,0.0796390175627742
10170,10,3.0663594474368
10170,20,0.368718505344172
10170,30,3.43208048163626
10170,40,6.37789882163273
10170,50,0.0933958053690325
10171,10,2.72420382881179
10171,20,0.586234430884845
10171,30,11.4641413373226
10171,40,8.20556314071248
10171,50,0.276486487723435
10172,10,2.50200460171264
10172,20,0.489463398175834
10172,30,2.88401538582616
10172,40,4.74498840528777
10172,50,0.197512151662546
10173,10,2.93446206557876
10173,20,0.378459795069388
10173,30,2.00106901398434
10173,40,4.30887499807735
10173,50,0.126717238937828
10174,10,2.81749885237879
10174,20,0.413328901926349
10174,30,4.55195564335687
10174,40,5.18269129418094
10174,50,0.159610933884559
10175,10,0.814124381307114
10175,20,0.150826093396454
10175,30,1.54134087485234
10175,40,0.603012271109761
10175,50,0.059922256380474
10176,10,0.464864634759525
10176,20,0.104208588630963
10176,30,0.764658185462234
10176,40,0.468293721676572
10176,50,0.0308458676150406
10177,10,0.550912468926299
10177,20,0.106551489405433
10177,30,0.747925318752074
10177,40,0.505920934795229
10177,50,0.033422483860213
10178,10,0.41906233609617
10178,20,0.0603256491762659
10178,30,0.400641953319294
10178,40,0.376192390840637
10178,50,0.0223926115661695
10179,10,0.568783048561678
10179,20,0.159047315180882
10179,30,0.686556946156447
10179,40,0.52510256373451
10179,50,0.0629379544853294
10180,10,0.70033338162526
10180,20,0.293738461639418
10180,30,2.14393386172828
10180,40,1.19332043235971
10180,50,0.215865018985107
10181,10,0.845295819588221
10181,20,0.144122097036514
10181,30,0.939428644360157
10181,40,0.884798658924463
10181,50,0.0382951769524218
10182,10,1.44676771398062
10182,20,0.264416793413722
10182,30,2.99037355797542
10182,40,1.71609427545292
10182,50,0.060362875858483
10183,10,0.987660040145601
10183,20,0.614708628198125
10183,30,6.25458800705446
10183,40,1.71209080844646
10183,50,0.382344879140679
10184,10,0.600452914702527
10184,20,0.493650244929095
10184,30,1.23688540722615
10184,40,0.832953914797291
10184,50,0.381024210936624
10185,10,1.02216278696705
10185,20,0.300236596452134
10185,30,9.27651853703109
10185,40,1.96227401695902
10185,50,0.138449423420968
10186,10,1.00942926946548
10186,20,0.500409591932159
10186,30,7.80814267625908
10186,40,1.92099357645872
10186,50,0.3798421624846
10187,10,1.12677379253835
10187,20,0.305439174616801
10187,30,2.60012575170294
10187,40,1.56410892398794
10187,50,0.190407473664101
10188,10,1.53728068171406
10188,20,0.284302282746662
10188,30,1.11909303231529
10188,40,1.14350896391468
10188,50,0.0686920904990977
10189,10,1.23931163476348
10189,20,0.272246997018654
10189,30,1.52064026762975
10189,40,1.72915632057235
10189,50,0.0300389709900022
10190,10,1.59269432033276
10190,20,0.259015493054025
10190,30,0.854759755211162
10190,40,1.06701880167388
10190,50,0.092380165667428
10191,10,1.08094830037731
10191,20,0.338741364689441
10191,30,2.36292729954819
10191,40,1.87916335753202
10191,50,0.263180930759547
10192,10,1.27994585579467
10192,20,0.293670158612924
10192,30,2.25826718602888
10192,40,1.3811526942558
10192,50,0.0945058916530218
10193,10,1.30669741479908
10193,20,0.257631118597015
10193,30,1.62901651072062
10193,40,1.56057527986073
10193,50,0.136565756158828
10194,10,1.0848212245609
10194,20,0.199544912175478
10194,30,1.37598142813752
10194,40,1.70068637717441
10194,50,0.0536108104016515
10195,10,2.03901711557937
10195,20,0.304569585306685
10195,30,2.38788810934379
10195,40,1.46302036465866
10195,50,0.0758413234013843
10196,10,2.62229626159511
10196,20,0.270654663707253
10196,30,1.48537063246337
10196,40,1.34929571842808
10196,50,0.0727005183011938
10197,10,1.82608251094666
10197,20,0.242309349525569
10197,30,1.98780117658254
10197,40,1.19091399444198
10197,50,0.0838313701877555
10198,10,2.12529349106011
10198,20,0.392499510291175
10198,30,2.25859941429205
10198,40,5.20307576969148
10198,50,0.143017938912229
10199,10,1.76315849884453
10199,20,0.354541222400943
10199,30,3.15140543408294
10199,40,3.41602956536108
10199,50,0.122253628078567
10200,10,1.76791104419913
10200,20,0.462933097633146
10200,30,2.9122095302985
10200,40,3.73059140978493
10200,50,0.263958486278188
10201,10,1.48022211029358
10201,20,0.399823132664185
10201,30,2.04771212622261
10201,40,2.3033450863677
10201,50,0.182428372013166
10202,10,1.34183065121849
10202,20,0.399766170762289
10202,30,2.32156852332266
10202,40,2.0056872902064
10202,50,0.202859674710669
10203,10,1.39414622045764
10203,20,0.355981524382585
10203,30,1.48743231065262
10203,40,2.26313833103198
10203,50,0.182701260082695
10204,10,1.72691297894351
10204,20,0.242657692814779
10204,30,1.65170751575038
10204,40,1.21857885245941
10204,50,0.0574642264598148
10205,10,1.8403399095236
10205,20,0.294430017947889
10205,30,4.34807076501472
10205,40,1.60277533176989
10205,50,0.0725199658538559
10206,10,1.55673576869157
10206,20,0.222852427749073
10206,30,2.86810461167014
10206,40,1.18009299285831
10206,50,0.0478256912634252
10207,10,2.07212588800964
10207,20,0.275782064467192
10207,30,2.79051463873816
10207,40,1.37219377298973
10207,50,0.0634791646829073
10208,10,1.86752089600237
10208,20,0.279420664725258
10208,30,4.35227899931239
10208,40,1.59994157001079
10208,50,0.0671844347006006
10209,10,2.70338084540129
10209,20,0.443689415298527
10209,30,4.59972954703226
10209,40,2.01819810344082
10209,50,0.102502165802522
10210,10,2.55770079963543
10210,20,0.381910337283959
10210,30,9.68228706545383
10210,40,2.44311594339336
10210,50,0.0680502586173086
10211,10,2.79172166602513
10211,20,0.469059173499043
10211,30,5.61717658487901
10211,40,2.99270690751842
10211,50,0.0964580445736762
10212,10,1.56330916465646
10212,20,0.23194466225378
10212,30,2.3283953915468
10212,40,1.22111040095529
10212,50,0.0466318184631005
10213,10,2.23617195847445
10213,20,0.390168384874213
10213,30,5.07652555960602
10213,40,2.13797813353151
10213,50,0.0892737139745153
10214,10,1.40062233913392
10214,20,0.201176575586433
