channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,1.6045411895245,0.615839763036775,1.49894287966532,0.301865468727471,0.0150882941255919
2,1.83461465368906,0.665718095147479,1.49302674550675,0.314284630771021,0.0166767140266928
3,1.25525008897703,0.620047200809636,1.60068381881865,0.318609491545289,0.0151952408981457
4,0.930541857259132,0.420916339561786,0.919974144978217,0.255643077808778,0.0147681507908945
5,0.311922738299664,0.129811471865993,0.391014008831954,0.0752546923045543,0.00279648547828747
6,0.817392778834982,0.382315647033999,0.644315138987199,0.186694445857307,0.00911080825362574
7,1.85027233454599,0.781218451745636,1.66477032922214,0.380969482924862,0.0199947294862137
8,1.10933504888193,0.59153003485857,1.29858363778608,0.379395569889246,0.0206904709244203
9,0.139257615039206,0.0864864834702698,0.165781012407369,0.060128145645471,0.0032534804909144
10,0.140237074925905,0.0920136486641043,0.154590304752563,0.0573470120105141,0.00346247573590332
11,0.936276232045562,0.490328507408408,1.15422095195272,0.303832864604021,0.0190024616366769
12,0.889229755493693,0.590063058220991,1.6080015867556,0.430855252367746,0.0165814198407946
13,0.225509654183228,0.146185532394406,0.522521240304351,0.0976805995870927,0.0018373588291552
14,0.634957391295039,0.466272121245279,1.73523882571029,0.374342806050362,0.0161479183564169
15,1.65983061919292,1.03762519727272,4.22430593909124,0.646499855998129,0.0169795767479047
16,0.894526332646911,0.665253555313714,3.06187956964516,0.437795951378545,0.00801593887870239
17,1.0355760514412,0.662482091472056,3.60926753226165,0.491956465679021,0.00927180317793074
18,1.41865816816917,0.782601472622085,4.7685295306166,0.49293097845609,0.0113780183220505
19,0.96388242737328,0.353267388666357,1.03001800977639,0.176094517295576,0.00776314208563941
20,2.95146147654738,1.62929519304765,8.99914676501748,0.903522534824743,0.0209184168837591
21,2.04606918108633,1.33375026376286,8.40042592025904,0.804160096426864,0.0164834761255166
22,1.54215468598521,1.09682982004117,8.16706091306613,0.673882831611927,0.0112342213373975
23,1.82894049860493,1.11680222253715,9.48761577008232,0.711509192775946,0.0124452021813278
24,3.38415631771166,1.50481870868049,11.4829786442855,0.832082254621183,0.0210708460224443
25,4.53841334155429,2.34591006452884,12.7834366711739,1.19809817676107,0.0270726540541179
26,4.06900595801429,2.19288049308121,20.7608687021177,1.18987630465789,0.0210030677669667
27,3.85965990527558,2.13717596077527,20.4706093312667,1.11337106854082,0.0191127056682187
28,4.93108149571714,2.34938106261606,25.1069592035193,1.2217604232437,0.0220730242196873
29,5.14453351926144,2.28462596475399,14.5367026350442,1.16852654413949,0.0314527814287082
30,1.3901382203401,0.642879536769282,1.59759937206935,0.325948797468278,0.018886122724164
31,1.01861282731067,0.421132571722079,1.16739823192721,0.226271813517174,0.010079867516828
32,1.19520661480571,0.452603578429584,1.01020981931188,0.198855553209315,0.00974019007281204
33,2.16918512924298,0.805674210116623,1.58802082220535,0.363539991547259,0.0202682456941434
34,1.10981124414447,0.535252513058089,1.25367177351078,0.305478299898566,0.0168228006601579
35,0.36255187721498,0.172329434096524,0.480506628145548,0.109200037085632,0.00463942369254697
36,0.451729686501101,0.183260733250754,0.418501091596493,0.0851598864793224,0.0035970271396083
37,1.24844996965124,0.544738882513885,1.0512665556835,0.258712688205996,0.0121246828897842
38,1.1603905264902,0.633939171554936,1.82868317857753,0.347238479916737,0.0114732081808844
39,0.676230764934586,0.380366336731981,0.76611801007946,0.264380777465768,0.0152491161463237
40,0.56924656811955,0.35903501793614,0.673338186261342,0.24756419340831,0.0186422252750926
41,1.24684362749432,0.620430617916986,1.69736537644834,0.326742697904046,0.0135927435591458
42,1.19253704126301,0.724712002125182,2.16958352650017,0.480641935790973,0.0170393831349799
43,0.421090799996436,0.292730195578979,0.902904495416072,0.203252215499895,0.00525399363343008
44,0.325010966375184,0.244478608826163,0.995528914808805,0.192360999880487,0.00563266361969658
45,0.964278377904624,0.554859133345267,2.02118768385523,0.376375383277941,0.0172048877157931
46,2.15008299464581,1.21375607723382,4.89519020049167,0.677826903829657,0.0185730738772969
47,1.26028287824813,0.904209542623128,3.59844977370251,0.60951157039469,0.0153278794568094
48,0.892203923497457,0.654012982265754,3.12518505201257,0.430724478862341,0.00768167133738619
49,1.15772994453004,0.7574265735435,4.67803108071723,0.541050688447446,0.0117319679693844
50,1.90365826593639,0.921986766339268,4.95856144847396,0.516486908240888,0.0144803832426356
51,2.07426177344745,1.34242671030874,8.5124106381818,0.807640809958609,0.0165632561343028
52,1.78820411348901,1.22545339971125,7.36519010004119,0.756818052000748,0.0150562328983655
53,1.72931674330192,1.10360812075929,8.52815800626195,0.693776935852396,0.0116570849513635
54,2.46751848175254,1.24880725393932,11.0238611508122,0.730654546853541,0.014481315421448
55,3.98633385740097,2.13526713660068,19.5271572376767,1.20411408653452,0.0232038938457008
56,2.8699538905974,1.78786131221317,16.8904846991725,1.0397221941285,0.0188124024105115
57,2.63734568541327,1.65884460736363,15.7075375409759,0.92613925187178,0.0157495663280467
58,3.51737735677136,1.92241521055284,21.0014060225786,1.05692623494927,0.0174315670598064
59,5.01472200060536,2.24227376804547,25.098136950983,1.20161185473753,0.0237728743424746
