channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,2.17491133258089,0.503816160470577,0.277730746039467,0.17788549315722,0.0974384299031913
2,2.22675677299244,0.478456802084259,0.233093857723056,0.218660760968221,0.148831827968648
3,1.79667823854903,0.471846810523453,0.259891167731663,0.183605674562673,0.0974609235931746
4,1.15787941303887,0.313884144210411,0.180380615851524,0.113565316729804,0.0661015700401994
5,1.24272650939821,0.291617224096235,0.175773789813549,0.106524757073014,0.0544715622086773
6,2.11919550334421,0.297830107421063,0.239051917961542,0.133231419777094,0.0796178526065572
7,1.85075618761184,0.767931847034275,0.262767526212661,0.161646668365151,0.0861645140340572
8,4.67815234962053,1.19074322275623,0.468025484671661,0.189687240087706,0.0723078612739457
9,7.19041504679959,1.96786432700851,0.829361079958837,0.438653524534462,0.206463571759881
10,2.66657750246979,0.364553112236753,0.274258585323351,0.251274749681626,0.146076159202502
11,0.714941673740305,0.229026136864291,0.105304428715653,0.0729556421206245,0.0351666407309278
12,5.86796918672683,0.789144383995416,0.427785823517394,0.304349265793218,0.129408299824184
13,4.76935317301883,0.450620523727618,0.305459041831407,0.193162910564127,0.108632278904287
14,1.65049479044774,0.578928122614046,0.257009844116936,0.146731206801741,0.0379524458816621
15,2.59809003817739,0.790803732073726,0.281769430769631,0.101638569797703,0.0254273852666186
16,2.10389194596635,0.503019298921133,0.238201782808205,0.133016856520079,0.028503920268375
17,2.88238174019279,0.505929248094783,0.25303846724598,0.184623349845685,0.150304852848632
18,1.15254031065522,0.348598024003046,0.234787328767907,0.197104894586229,0.107086470459461
19,10.7144352093403,1.21220477663138,0.433652213415176,0.204462749707275,0.0616763212514976
20,2.44511542079295,0.737686946562973,0.500945749844867,0.273635968186764,0.0930009175485779
21,2.22006447188402,0.561519705204827,0.343106855837529,0.193962155578634,0.0374277769476699
22,4.58075860317949,0.617391298385975,0.500076812289317,0.180104695269139,0.0329312172396434
23,2.61210086864729,0.702872553330726,0.492234937343157,0.219610109885676,0.0406211543274473
24,3.96828594256562,0.848582692647817,0.47405654097469,0.250686226954814,0.0600660448693313
25,2.72581046084087,0.75502360887739,0.456085448449955,0.213567366747988,0.0354653433156958
26,2.87268518326487,0.93335930242655,0.617630070697396,0.246763162374492,0.0615279419915037
27,4.49468674610065,0.928348780677387,0.588595080752793,0.227827564448896,0.0422576556760414
28,3.41135547188324,1.11956089330825,0.626606550309486,0.213283650047637,0.0438101665753276
29,2.64608092134757,0.851151644050641,0.534554875666711,0.194711239387321,0.0440159022101424
