channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,1.06733039405445,0.198478927403127,0.192910698194536,0.0368246269390115,0.00739099042570193
2,2.0040928545974,0.397553669767908,0.356153280356336,0.0778574886575557,0.0125442596594848
3,1.18837646738075,0.207054612969968,0.213647555291673,0.0631001516116136,0.0244422875972983
4,0.290425196991008,0.062634183409272,0.0764077746934733,0.0150441954201103,0.00425246041854935
5,0.731267180787241,0.175658476872451,0.2199904307656,0.0423948087373583,0.0102722850932019
6,5.30456908618308,0.47213200391661,0.501391882613384,0.126287769740177,0.0841166427395166
7,2.89863418345427,0.637783932005095,0.648199829270085,0.116622040971518,0.0437357328792322
8,10.9451783292349,1.8939816639854,1.3238567584636,0.311000792146213,0.0790347960712738
9,15.1901527526347,4.69885538673949,2.52031193417185,0.91867183534536,0.27164612527741
10,1.52669614430492,0.349091170017841,0.380877716795831,0.256614819943713,0.134404231410585
11,3.15059346929396,0.764520163830418,0.928701466447985,0.352622850284796,0.210511641196541
12,2.42184393660189,0.610037382504717,0.436331679628358,0.155503132154562,0.0441229769055442
13,4.44462928947967,0.482655463277489,0.499662860364868,0.162414053061412,0.0798910101540383
14,5.20616161509515,0.620838096111516,0.594454020272544,0.163163828940605,0.0422108632814232
15,2.79794484198381,0.579741641771379,0.512391800514813,0.104310003700948,0.020085071979615
16,3.99504582063737,0.582983231232585,0.408323282870422,0.159271555992884,0.0255890043984461
17,2.0246580336203,0.574032936457185,0.358738449852401,0.140164119803848,0.0711631562787578
18,1.75271347062742,0.437755740159744,0.452147246998748,0.189627168197149,0.0690902729680583
19,2.01624992614938,0.375280887966242,0.585677806214913,0.119958566824867,0.0205256277918685
20,2.80836254496453,0.677846896276112,0.650227635585656,0.220567358235707,0.0549660618845865
21,3.60184719485895,0.676065683775966,0.597908500576634,0.208775950792922,0.0394348311523976
22,2.71644319194716,0.562977611415035,0.979018349889546,0.163026771231725,0.0290458553958334
23,7.71513180443689,1.54686453299725,1.66308940223952,0.32825593026374,0.0629364405052532
24,5.85038110769619,0.835582759070851,2.3398074311523,0.281052381040683,0.0527930593888966
25,4.24467686019731,0.712538144693693,1.21825001385662,0.237395501775691,0.0296175705058211
26,3.59740752923909,0.676918671306503,2.67273264937302,0.280394254697963,0.0410294020457288
27,4.87696226480474,0.753919283136047,1.38872583151558,0.244448338740892,0.0318948448612763
28,3.32157775927654,0.921399323757788,0.913231087898022,0.197370011280339,0.0349759315120894
29,2.44429315816985,0.647209921223603,1.54219099255027,0.181580538444297,0.027277804164317
