channel,deltaPower,thetaPower,alphaPower,betaPower,gammaPower
1,4.44247350582966,10.1722222406389,1.70323278490896,0.312718364867558,0.0248336379489562
2,4.94523537696125,9.84392163257498,1.61910057137616,0.330200702117081,0.0293847141503489
3,6.20560062221336,13.8938310739316,2.6003427349817,0.497651382723626,0.0482405002350677
4,2.54557886321538,6.42110680677193,1.19438901135525,0.226135255696818,0.0228201359847729
5,1.09928025234372,2.82454855794073,0.555111078170807,0.0828886043476768,0.0074621628119564
6,2.39596882730443,5.56106089529843,0.957539941775193,0.183083690108262,0.0153732350131092
7,5.92458022437229,14.0608358184002,2.40997559703092,0.455258219218018,0.041881234796108
8,0.249209501513904,0.488190734648566,0.125300737403575,0.0234386728963826,0.00295102472247681
9,0.445520721199221,0.857514596887873,0.159601648800217,0.0299186300405243,0.0027469633721432
10,9.98749671257859,21.1110847402461,4.636756743954,0.670969674913423,0.0520205171643139
11,3.22892789929545,7.26906385277344,2.02452719347227,0.302344068930989,0.0345516093516176
12,1.768728944153,4.08188786480023,1.63484776328898,0.0908028313504571,0.00541177877586635
13,12.0079100251068,26.7267990938269,4.56180489543298,0.890473246864893,0.095595052408844
14,10.3339019601896,19.8965664433965,5.22274506589493,0.780434256437713,0.0823175766496952
15,5.69483738118532,10.237316690024,3.97217423238739,0.29353906810218,0.0209642688033151
16,10.6172041838971,14.6560223103323,6.53883791552295,0.421791634368595,0.0199169400943868
17,22.1821733577126,31.8424761821612,6.839490898583,0.837437132868895,0.0431416108916324
18,2.86814859017508,6.86461790048344,1.16371266752025,0.202987971990656,0.0155693373311359
19,19.8975055032937,29.7983206296752,10.7527564392334,1.03561924429569,0.0563086638425539
20,15.7834194382121,23.1435723239679,8.37275705791708,0.704523570618125,0.0296902498529491
21,21.0367239671941,23.4002289910803,14.5576090754582,0.810144065459646,0.0219398544510478
22,34.4360020120517,34.421724084183,14.8920110911831,1.083028693234,0.035026791394659
23,37.387494203451,42.6923482460212,14.0670834485874,1.24063746838315,0.0497187207533258
24,21.5885519795441,30.4937675675869,16.5313470067225,1.17621766149655,0.0489843578889819
25,23.7469983926284,32.0336599829665,17.7503454450752,1.14824979252892,0.0343039051264143
26,21.004097851227,27.7678680345849,20.3588545100806,1.1103190490873,0.0332475982610689
27,21.5371961409182,29.4058152896246,21.9933411990538,1.25888297334567,0.0421330897489458
28,23.996952438285,31.6283178914437,16.4787593522889,1.17132729193928,0.0451444128611948
29,5.69463974182875,12.5926679195839,2.36246688355964,0.444672466020653,0.0430133669154451
30,3.94410639311581,9.28710519748598,1.56674281140818,0.283216988196711,0.0223024490900459
31,3.98088286496054,8.20977071242481,1.3499509696563,0.263746984446673,0.0216128772000096
32,5.24957785256442,10.9053349277465,1.89523934917596,0.420264938289467,0.0451952949536476
33,4.60076129461191,10.2299789038739,1.88182038768651,0.419931929631525,0.0489985671800238
34,1.40116534301677,3.65306550424771,0.712942272025146,0.123270843497756,0.0125556423169778
35,1.03206676475902,2.43915663857159,0.474626945959075,0.0759838316036504,0.00630151642863097
36,2.5468788137148,5.93083700566126,1.01730817620503,0.19606830233164,0.0166192681014134
37,8.9196681372191,17.2805159123065,3.40914161626869,0.831211629227096,0.14903255070056
38,1.87031213224203,4.48386207896614,0.918585266097333,0.189029140844707,0.0221775308023607
39,1.87551814111616,4.58911198270534,0.69123386189743,0.132416089249055,0.00992809722115407
40,7.90550663069892,18.7529023892439,3.00617529355184,0.679171846106307,0.112022312207536
41,5.64623894032713,13.2734903571443,2.97554671019628,0.993647584780983,0.19698248155547
42,1.71183797750319,3.70040297768131,1.30377161161369,0.121005660498592,0.012071334315423
43,3.28075244734381,6.0024073680189,2.29742815075207,0.176847696213348,0.0145670345506838
44,12.9986705026567,24.9069583700582,6.30941472023638,0.792687997891379,0.0523455637799065
45,7.25814209624396,13.1524281154789,4.19004300560547,0.676759195271986,0.101834098281005
46,8.9622065635877,14.55852859506,6.7510257374423,0.356060678790382,0.0128382426719111
47,16.0912156385944,21.2225947422635,6.43348271343393,0.631461632013103,0.0384383815298247
48,22.2556129843794,36.8535965026987,8.11276374563612,1.0107158777103,0.0548688931473508
49,18.6770464327884,28.0938008210308,9.79883063500244,0.873705387425192,0.033217985027956
50,14.6149901980526,20.5074947242684,8.81412804080716,0.603853600889541,0.0231355173203363
51,26.4489410961552,27.2783673092378,15.5856212544004,0.936785411340649,0.0279171955223954
52,45.8967630549168,43.5140882348938,16.0247082253251,1.31456782486235,0.0464371219048441
53,22.8475299489939,31.6573470097866,15.2004357849267,1.12579986048846,0.0445444689410457
54,23.8625170938323,32.1398418340126,17.666483186892,1.14655951364322,0.0341159667215569
55,21.9803605619671,28.1436684670262,20.5598257179815,1.11950083458149,0.0333281705508836
56,28.5344295581113,32.3114181453813,23.1832225454773,1.3061957027726,0.0415819859483839
57,32.6446113302092,36.0450524091879,19.3899919361273,1.32915742503705,0.0503237979828699
